Iterations,Velocity,Newton Energy,Gradient Energy,Gradient Mass Energy,Newton Direction L2,Newton Direction Linf,Newton Direction Mass Norm
2,9.68E-09,9.09E-21,1.34E-20,4.86E-20,1.52E-20,1.20E-10,6.22E-20
2,1.15E-08,1.27E-20,2.10E-20,7.58E-20,1.97E-20,1.36E-10,8.05E-20
2,1.35E-08,1.74E-20,3.15E-20,1.13E-19,2.49E-20,1.52E-10,1.01E-19
2,1.57E-08,2.32E-20,4.57E-20,1.63E-19,3.07E-20,1.68E-10,1.25E-19
2,1.80E-08,3.04E-20,6.41E-20,2.28E-19,3.74E-20,1.83E-10,1.52E-19
2,2.05E-08,3.92E-20,8.76E-20,3.11E-19,4.49E-20,1.99E-10,1.82E-19
2,2.32E-08,4.98E-20,1.17E-19,4.14E-19,5.32E-20,2.15E-10,2.15E-19
2,2.61E-08,6.26E-20,1.53E-19,5.41E-19,6.25E-20,2.31E-10,2.52E-19
2,2.91E-08,7.77E-20,1.97E-19,6.95E-19,7.27E-20,2.46E-10,2.92E-19
2,3.24E-08,9.55E-20,2.50E-19,8.78E-19,8.40E-20,2.62E-10,3.36E-19
2,3.58E-08,1.16E-19,3.12E-19,1.09E-18,9.64E-20,2.77E-10,3.85E-19
2,3.93E-08,1.40E-19,3.85E-19,1.35E-18,1.10E-19,2.93E-10,4.38E-19
2,4.30E-08,1.67E-19,4.69E-19,1.64E-18,1.25E-19,3.09E-10,4.95E-19
2,4.69E-08,1.99E-19,5.67E-19,1.98E-18,1.41E-19,3.24E-10,5.58E-19
2,5.09E-08,2.34E-19,6.78E-19,2.36E-18,1.59E-19,3.40E-10,6.25E-19
2,5.51E-08,2.74E-19,8.04E-19,2.79E-18,1.78E-19,3.55E-10,6.98E-19
2,5.95E-08,3.18E-19,9.46E-19,3.28E-18,1.98E-19,3.71E-10,7.76E-19
2,6.41E-08,3.68E-19,1.11E-18,3.83E-18,2.21E-19,3.87E-10,8.60E-19
2,6.89E-08,4.23E-19,1.28E-18,4.43E-18,2.45E-19,4.02E-10,9.51E-19
2,7.38E-08,4.84E-19,1.48E-18,5.10E-18,2.71E-19,4.18E-10,1.05E-18
2,7.88E-08,5.51E-19,1.70E-18,5.84E-18,2.99E-19,4.33E-10,1.15E-18
2,8.39E-08,6.25E-19,1.93E-18,6.64E-18,3.28E-19,4.49E-10,1.26E-18
2,8.92E-08,7.05E-19,2.19E-18,7.52E-18,3.60E-19,4.65E-10,1.38E-18
2,9.45E-08,7.92E-19,2.48E-18,8.47E-18,3.94E-19,4.80E-10,1.50E-18
2,1.00E-07,8.87E-19,2.78E-18,9.50E-18,4.30E-19,4.96E-10,1.64E-18
2,1.06E-07,9.89E-19,3.12E-18,1.06E-17,4.69E-19,5.12E-10,1.78E-18
2,1.11E-07,1.10E-18,3.48E-18,1.18E-17,5.10E-19,5.27E-10,1.92E-18
2,1.17E-07,1.22E-18,3.86E-18,1.31E-17,5.54E-19,5.43E-10,2.08E-18
2,1.23E-07,1.34E-18,4.27E-18,1.44E-17,6.00E-19,5.59E-10,2.24E-18
2,1.29E-07,1.48E-18,4.71E-18,1.59E-17,6.49E-19,5.75E-10,2.42E-18
2,1.35E-07,1.62E-18,5.18E-18,1.74E-17,7.00E-19,5.91E-10,2.60E-18
2,1.42E-07,1.78E-18,5.68E-18,1.91E-17,7.54E-19,6.07E-10,2.79E-18
2,1.48E-07,1.94E-18,6.21E-18,2.08E-17,8.12E-19,6.23E-10,2.99E-18
2,1.54E-07,2.11E-18,6.76E-18,2.26E-17,8.72E-19,6.47E-10,3.20E-18
2,1.61E-07,2.29E-18,7.35E-18,2.45E-17,9.35E-19,6.75E-10,3.42E-18
2,1.68E-07,2.49E-18,7.97E-18,2.65E-17,1.00E-18,7.02E-10,3.65E-18
2,1.74E-07,2.69E-18,8.62E-18,2.85E-17,1.07E-18,7.30E-10,3.89E-18
2,1.81E-07,2.90E-18,9.30E-18,3.07E-17,1.14E-18,7.57E-10,4.14E-18
2,1.88E-07,3.12E-18,1.00E-17,3.29E-17,1.22E-18,7.85E-10,4.39E-18
2,1.95E-07,3.36E-18,1.07E-17,3.53E-17,1.30E-18,8.13E-10,4.66E-18
2,2.02E-07,3.60E-18,1.15E-17,3.77E-17,1.38E-18,8.41E-10,4.94E-18
2,2.09E-07,3.85E-18,1.23E-17,4.02E-17,1.47E-18,8.70E-10,5.22E-18
2,2.16E-07,4.11E-18,1.32E-17,4.28E-17,1.55E-18,8.98E-10,5.52E-18
2,2.23E-07,4.39E-18,1.40E-17,4.54E-17,1.65E-18,9.26E-10,5.83E-18
2,2.30E-07,4.67E-18,1.49E-17,4.82E-17,1.74E-18,9.54E-10,6.14E-18
2,2.38E-07,4.97E-18,1.58E-17,5.10E-17,1.84E-18,9.82E-10,6.47E-18
2,2.45E-07,5.27E-18,1.68E-17,5.38E-17,1.94E-18,1.01E-09,6.80E-18
2,2.52E-07,5.58E-18,1.77E-17,5.68E-17,2.05E-18,1.04E-09,7.15E-18
2,2.59E-07,5.91E-18,1.87E-17,5.97E-17,2.16E-18,1.06E-09,7.50E-18
2,2.67E-07,6.24E-18,1.98E-17,6.28E-17,2.27E-18,1.09E-09,7.86E-18
2,2.74E-07,6.58E-18,2.08E-17,6.59E-17,2.39E-18,1.12E-09,8.23E-18
2,2.81E-07,6.93E-18,2.19E-17,6.90E-17,2.51E-18,1.15E-09,8.61E-18
2,2.88E-07,7.29E-18,2.30E-17,7.22E-17,2.63E-18,1.17E-09,9.00E-18
2,2.95E-07,7.66E-18,2.41E-17,7.54E-17,2.76E-18,1.20E-09,9.40E-18
2,3.03E-07,8.04E-18,2.52E-17,7.87E-17,2.89E-18,1.23E-09,9.80E-18
2,3.10E-07,8.42E-18,2.63E-17,8.20E-17,3.02E-18,1.25E-09,1.02E-17
2,3.17E-07,8.82E-18,2.75E-17,8.53E-17,3.15E-18,1.28E-09,1.06E-17
2,3.24E-07,9.22E-18,2.87E-17,8.86E-17,3.29E-18,1.30E-09,1.11E-17
2,3.31E-07,9.62E-18,2.99E-17,9.20E-17,3.44E-18,1.33E-09,1.15E-17
2,3.38E-07,1.00E-17,3.11E-17,9.53E-17,3.58E-18,1.35E-09,1.19E-17
2,3.45E-07,1.05E-17,3.23E-17,9.86E-17,3.73E-18,1.37E-09,1.24E-17
2,3.52E-07,1.09E-17,3.35E-17,1.02E-16,3.88E-18,1.40E-09,1.28E-17
2,3.59E-07,1.13E-17,3.47E-17,1.05E-16,4.03E-18,1.42E-09,1.33E-17
2,3.65E-07,1.17E-17,3.59E-17,1.09E-16,4.19E-18,1.44E-09,1.37E-17
2,3.72E-07,1.22E-17,3.72E-17,1.12E-16,4.34E-18,1.46E-09,1.42E-17
2,3.79E-07,1.26E-17,3.84E-17,1.15E-16,4.50E-18,1.48E-09,1.47E-17
2,3.85E-07,1.31E-17,3.96E-17,1.18E-16,4.66E-18,1.50E-09,1.52E-17
2,3.92E-07,1.35E-17,4.09E-17,1.22E-16,4.83E-18,1.52E-09,1.56E-17
2,3.98E-07,1.40E-17,4.21E-17,1.25E-16,4.99E-18,1.54E-09,1.61E-17
2,4.04E-07,1.44E-17,4.33E-17,1.28E-16,5.16E-18,1.56E-09,1.66E-17
2,4.10E-07,1.49E-17,4.45E-17,1.31E-16,5.33E-18,1.58E-09,1.71E-17
2,4.16E-07,1.53E-17,4.57E-17,1.34E-16,5.50E-18,1.59E-09,1.76E-17
2,4.22E-07,1.58E-17,4.69E-17,1.37E-16,5.67E-18,1.61E-09,1.80E-17
2,4.28E-07,1.62E-17,4.81E-17,1.40E-16,5.85E-18,1.62E-09,1.85E-17
2,4.34E-07,1.67E-17,4.92E-17,1.43E-16,6.02E-18,1.64E-09,1.90E-17
2,4.40E-07,1.71E-17,5.04E-17,1.45E-16,6.20E-18,1.65E-09,1.95E-17
2,4.45E-07,1.76E-17,5.15E-17,1.48E-16,6.37E-18,1.67E-09,2.00E-17
2,4.51E-07,1.80E-17,5.26E-17,1.50E-16,6.55E-18,1.68E-09,2.05E-17
2,4.56E-07,1.84E-17,5.36E-17,1.53E-16,6.72E-18,1.69E-09,2.10E-17
2,4.61E-07,1.89E-17,5.47E-17,1.55E-16,6.90E-18,1.70E-09,2.15E-17
2,4.66E-07,1.93E-17,5.57E-17,1.58E-16,7.08E-18,1.71E-09,2.19E-17
2,4.72E-07,1.97E-17,5.67E-17,1.60E-16,7.25E-18,1.72E-09,2.24E-17
2,4.76E-07,2.01E-17,5.77E-17,1.62E-16,7.43E-18,1.72E-09,2.29E-17
2,4.81E-07,2.05E-17,5.86E-17,1.64E-16,7.60E-18,1.73E-09,2.34E-17
2,4.86E-07,2.09E-17,5.95E-17,1.66E-16,7.77E-18,1.74E-09,2.38E-17
2,4.91E-07,2.13E-17,6.03E-17,1.68E-16,7.95E-18,1.74E-09,2.43E-17
2,4.95E-07,2.17E-17,6.12E-17,1.69E-16,8.12E-18,1.75E-09,2.47E-17
2,4.99E-07,2.21E-17,6.20E-17,1.71E-16,8.29E-18,1.75E-09,2.52E-17
2,5.03E-07,2.25E-17,6.27E-17,1.72E-16,8.45E-18,1.75E-09,2.56E-17
2,5.07E-07,2.28E-17,6.34E-17,1.74E-16,8.62E-18,1.76E-09,2.61E-17
2,5.11E-07,2.32E-17,6.41E-17,1.75E-16,8.78E-18,1.78E-09,2.65E-17
2,5.15E-07,2.35E-17,6.47E-17,1.76E-16,8.94E-18,1.81E-09,2.69E-17
2,5.18E-07,2.38E-17,6.53E-17,1.77E-16,9.10E-18,1.83E-09,2.74E-17
2,5.21E-07,2.41E-17,6.58E-17,1.78E-16,9.26E-18,1.85E-09,2.78E-17
2,5.25E-07,2.44E-17,6.63E-17,1.79E-16,9.41E-18,1.88E-09,2.82E-17
2,5.28E-07,2.47E-17,6.68E-17,1.79E-16,9.56E-18,1.90E-09,2.86E-17
2,5.31E-07,2.50E-17,6.72E-17,1.80E-16,9.71E-18,1.93E-09,2.90E-17
2,5.33E-07,2.52E-17,6.76E-17,1.80E-16,9.85E-18,1.95E-09,2.93E-17
2,5.36E-07,2.55E-17,6.79E-17,1.80E-16,9.99E-18,1.97E-09,2.97E-17
2,5.38E-07,2.57E-17,6.82E-17,1.81E-16,1.01E-17,2.00E-09,3.01E-17
2,5.40E-07,2.59E-17,6.84E-17,1.81E-16,1.03E-17,2.02E-09,3.04E-17
2,5.42E-07,2.61E-17,6.86E-17,1.81E-16,1.04E-17,2.04E-09,3.08E-17
2,5.44E-07,2.63E-17,6.87E-17,1.81E-16,1.05E-17,2.07E-09,3.11E-17
2,5.46E-07,2.65E-17,6.88E-17,1.80E-16,1.06E-17,2.09E-09,3.14E-17
2,5.47E-07,2.66E-17,6.89E-17,1.80E-16,1.07E-17,2.11E-09,3.17E-17
2,5.49E-07,2.68E-17,6.89E-17,1.80E-16,1.09E-17,2.14E-09,3.20E-17
2,5.50E-07,2.69E-17,6.88E-17,1.79E-16,1.10E-17,2.16E-09,3.23E-17
2,5.51E-07,2.70E-17,6.87E-17,1.78E-16,1.11E-17,2.18E-09,3.26E-17
2,5.52E-07,2.71E-17,6.86E-17,1.78E-16,1.12E-17,2.20E-09,3.29E-17
2,5.53E-07,2.71E-17,6.84E-17,1.77E-16,1.12E-17,2.22E-09,3.31E-17
2,5.53E-07,2.72E-17,6.81E-17,1.76E-16,1.13E-17,2.24E-09,3.34E-17
2,5.53E-07,2.72E-17,6.79E-17,1.75E-16,1.14E-17,2.27E-09,3.36E-17
2,5.54E-07,2.73E-17,6.76E-17,1.74E-16,1.15E-17,2.29E-09,3.39E-17
2,5.54E-07,2.73E-17,6.72E-17,1.73E-16,1.15E-17,2.31E-09,3.41E-17
2,5.53E-07,2.73E-17,6.68E-17,1.72E-16,1.16E-17,2.33E-09,3.43E-17
2,5.53E-07,2.72E-17,6.64E-17,1.70E-16,1.17E-17,2.35E-09,3.44E-17
2,5.53E-07,2.72E-17,6.59E-17,1.69E-16,1.17E-17,2.37E-09,3.46E-17
2,5.52E-07,2.71E-17,6.54E-17,1.67E-16,1.17E-17,2.38E-09,3.48E-17
2,5.51E-07,2.70E-17,6.48E-17,1.66E-16,1.18E-17,2.40E-09,3.49E-17
2,5.50E-07,2.70E-17,6.42E-17,1.64E-16,1.18E-17,2.42E-09,3.50E-17
2,5.49E-07,2.69E-17,6.36E-17,1.63E-16,1.18E-17,2.44E-09,3.52E-17
2,5.48E-07,2.67E-17,6.29E-17,1.61E-16,1.18E-17,2.45E-09,3.53E-17
2,5.46E-07,2.66E-17,6.22E-17,1.59E-16,1.19E-17,2.47E-09,3.54E-17
2,5.45E-07,2.64E-17,6.15E-17,1.57E-16,1.19E-17,2.48E-09,3.54E-17
2,5.43E-07,2.63E-17,6.08E-17,1.55E-16,1.19E-17,2.50E-09,3.55E-17
2,5.41E-07,2.61E-17,6.00E-17,1.53E-16,1.18E-17,2.51E-09,3.55E-17
2,5.39E-07,2.59E-17,5.92E-17,1.51E-16,1.18E-17,2.53E-09,3.56E-17
2,5.37E-07,2.57E-17,5.83E-17,1.49E-16,1.18E-17,2.54E-09,3.56E-17
2,5.34E-07,2.55E-17,5.75E-17,1.47E-16,1.18E-17,2.55E-09,3.56E-17
2,5.32E-07,2.52E-17,5.66E-17,1.45E-16,1.17E-17,2.56E-09,3.56E-17
2,5.29E-07,2.50E-17,5.57E-17,1.43E-16,1.17E-17,2.57E-09,3.56E-17
2,5.26E-07,2.47E-17,5.48E-17,1.41E-16,1.16E-17,2.58E-09,3.55E-17
2,5.23E-07,2.44E-17,5.38E-17,1.39E-16,1.16E-17,2.59E-09,3.54E-17
2,5.20E-07,2.42E-17,5.29E-17,1.37E-16,1.15E-17,2.60E-09,3.54E-17
2,5.17E-07,2.39E-17,5.19E-17,1.34E-16,1.15E-17,2.61E-09,3.53E-17
2,5.14E-07,2.36E-17,5.09E-17,1.32E-16,1.14E-17,2.62E-09,3.52E-17
2,5.10E-07,2.32E-17,4.99E-17,1.30E-16,1.13E-17,2.62E-09,3.50E-17
2,5.07E-07,2.29E-17,4.89E-17,1.28E-16,1.12E-17,2.63E-09,3.49E-17
2,5.03E-07,2.26E-17,4.78E-17,1.25E-16,1.11E-17,2.63E-09,3.47E-17
2,4.99E-07,2.22E-17,4.68E-17,1.23E-16,1.10E-17,2.63E-09,3.46E-17
2,4.95E-07,2.19E-17,4.57E-17,1.21E-16,1.09E-17,2.64E-09,3.44E-17
2,4.91E-07,2.15E-17,4.47E-17,1.18E-16,1.08E-17,2.64E-09,3.42E-17
2,4.87E-07,2.11E-17,4.36E-17,1.16E-16,1.07E-17,2.64E-09,3.39E-17
2,4.82E-07,2.08E-17,4.26E-17,1.14E-16,1.06E-17,2.64E-09,3.37E-17
2,4.78E-07,2.04E-17,4.15E-17,1.11E-16,1.05E-17,2.63E-09,3.34E-17
2,4.73E-07,2.00E-17,4.05E-17,1.09E-16,1.03E-17,2.63E-09,3.32E-17
2,4.68E-07,1.96E-17,3.94E-17,1.06E-16,1.02E-17,2.63E-09,3.29E-17
2,4.64E-07,1.92E-17,3.83E-17,1.04E-16,1.00E-17,2.62E-09,3.26E-17
2,4.59E-07,1.88E-17,3.73E-17,1.02E-16,9.90E-18,2.62E-09,3.22E-17
2,4.54E-07,1.84E-17,3.62E-17,9.93E-17,9.75E-18,2.61E-09,3.19E-17
2,4.49E-07,1.80E-17,3.52E-17,9.70E-17,9.59E-18,2.60E-09,3.15E-17
2,4.43E-07,1.76E-17,3.41E-17,9.46E-17,9.43E-18,2.59E-09,3.11E-17
2,4.38E-07,1.72E-17,3.31E-17,9.23E-17,9.27E-18,2.58E-09,3.07E-17
2,4.33E-07,1.67E-17,3.21E-17,8.99E-17,9.10E-18,2.57E-09,3.03E-17
2,4.27E-07,1.63E-17,3.11E-17,8.76E-17,8.93E-18,2.56E-09,2.99E-17
2,4.22E-07,1.59E-17,3.00E-17,8.53E-17,8.76E-18,2.55E-09,2.95E-17
2,4.16E-07,1.55E-17,2.90E-17,8.30E-17,8.58E-18,2.53E-09,2.90E-17
2,4.10E-07,1.50E-17,2.81E-17,8.07E-17,8.40E-18,2.52E-09,2.85E-17
2,4.04E-07,1.46E-17,2.71E-17,7.84E-17,8.22E-18,2.50E-09,2.81E-17
2,3.98E-07,1.42E-17,2.61E-17,7.61E-17,8.03E-18,2.48E-09,2.75E-17
2,3.92E-07,1.38E-17,2.52E-17,7.39E-17,7.84E-18,2.46E-09,2.70E-17
2,3.86E-07,1.34E-17,2.42E-17,7.17E-17,7.65E-18,2.44E-09,2.65E-17
2,3.80E-07,1.29E-17,2.33E-17,6.95E-17,7.46E-18,2.42E-09,2.60E-17
2,3.74E-07,1.25E-17,2.24E-17,6.73E-17,7.26E-18,2.40E-09,2.54E-17
2,3.68E-07,1.21E-17,2.15E-17,6.51E-17,7.07E-18,2.38E-09,2.48E-17
2,3.61E-07,1.17E-17,2.07E-17,6.29E-17,6.87E-18,2.35E-09,2.43E-17
2,3.55E-07,1.13E-17,1.98E-17,6.08E-17,6.67E-18,2.33E-09,2.37E-17
2,3.48E-07,1.09E-17,1.90E-17,5.87E-17,6.47E-18,2.30E-09,2.31E-17
2,3.42E-07,1.05E-17,1.82E-17,5.66E-17,6.27E-18,2.27E-09,2.25E-17
2,3.35E-07,1.01E-17,1.74E-17,5.46E-17,6.07E-18,2.24E-09,2.19E-17
2,3.29E-07,9.71E-18,1.66E-17,5.25E-17,5.87E-18,2.21E-09,2.12E-17
2,3.22E-07,9.32E-18,1.58E-17,5.05E-17,5.67E-18,2.18E-09,2.06E-17
2,3.15E-07,8.95E-18,1.51E-17,4.85E-17,5.47E-18,2.15E-09,2.00E-17
2,3.08E-07,8.57E-18,1.44E-17,4.66E-17,5.27E-18,2.12E-09,1.93E-17
2,3.02E-07,8.20E-18,1.37E-17,4.47E-17,5.07E-18,2.08E-09,1.87E-17
2,2.95E-07,7.84E-18,1.30E-17,4.28E-17,4.87E-18,2.05E-09,1.80E-17
2,2.88E-07,7.49E-18,1.23E-17,4.09E-17,4.68E-18,2.01E-09,1.74E-17
2,2.81E-07,7.14E-18,1.17E-17,3.91E-17,4.48E-18,1.98E-09,1.67E-17
2,2.74E-07,6.80E-18,1.10E-17,3.73E-17,4.29E-18,1.94E-09,1.61E-17
2,2.67E-07,6.46E-18,1.04E-17,3.55E-17,4.10E-18,1.90E-09,1.54E-17
2,2.60E-07,6.13E-18,9.85E-18,3.38E-17,3.91E-18,1.86E-09,1.48E-17
2,2.53E-07,5.81E-18,9.29E-18,3.21E-17,3.72E-18,1.82E-09,1.41E-17
2,2.46E-07,5.50E-18,8.74E-18,3.04E-17,3.54E-18,1.78E-09,1.35E-17
2,2.38E-07,5.20E-18,8.21E-18,2.88E-17,3.36E-18,1.73E-09,1.28E-17
2,2.31E-07,4.90E-18,7.70E-18,2.72E-17,3.18E-18,1.69E-09,1.22E-17
2,2.24E-07,4.61E-18,7.21E-18,2.57E-17,3.01E-18,1.64E-09,1.16E-17
2,2.17E-07,4.33E-18,6.74E-18,2.42E-17,2.84E-18,1.60E-09,1.10E-17
2,2.10E-07,4.06E-18,6.29E-18,2.27E-17,2.67E-18,1.55E-09,1.03E-17
2,2.03E-07,3.80E-18,5.85E-18,2.13E-17,2.50E-18,1.51E-09,9.74E-18
2,1.95E-07,3.54E-18,5.44E-18,1.99E-17,2.35E-18,1.46E-09,9.15E-18
2,1.88E-07,3.30E-18,5.04E-18,1.86E-17,2.19E-18,1.41E-09,8.57E-18
2,1.81E-07,3.06E-18,4.66E-18,1.73E-17,2.04E-18,1.36E-09,8.00E-18
2,1.74E-07,2.83E-18,4.29E-18,1.60E-17,1.89E-18,1.31E-09,7.45E-18
2,1.66E-07,2.61E-18,3.95E-18,1.48E-17,1.75E-18,1.26E-09,6.91E-18
2,1.59E-07,2.40E-18,3.62E-18,1.37E-17,1.62E-18,1.21E-09,6.39E-18
2,1.52E-07,2.20E-18,3.31E-18,1.26E-17,1.48E-18,1.16E-09,5.88E-18
2,1.45E-07,2.01E-18,3.01E-18,1.15E-17,1.36E-18,1.11E-09,5.39E-18
2,1.37E-07,1.83E-18,2.74E-18,1.05E-17,1.24E-18,1.05E-09,4.92E-18
2,1.30E-07,1.66E-18,2.47E-18,9.52E-18,1.12E-18,9.99E-10,4.47E-18
2,1.23E-07,1.50E-18,2.23E-18,8.61E-18,1.01E-18,9.46E-10,4.04E-18
2,1.15E-07,1.34E-18,2.00E-18,7.74E-18,9.11E-19,8.91E-10,3.63E-18
2,1.08E-07,1.20E-18,1.78E-18,6.92E-18,8.13E-19,8.37E-10,3.24E-18
2,1.01E-07,1.06E-18,1.58E-18,6.16E-18,7.21E-19,7.82E-10,2.87E-18
2,9.35E-08,9.40E-19,1.40E-18,5.44E-18,6.36E-19,7.26E-10,2.53E-18
2,8.62E-08,8.24E-19,1.23E-18,4.78E-18,5.56E-19,6.71E-10,2.21E-18
2,7.88E-08,7.18E-19,1.07E-18,4.17E-18,4.83E-19,6.15E-10,1.91E-18
2,7.15E-08,6.21E-19,9.33E-19,3.62E-18,4.16E-19,5.58E-10,1.64E-18
2,6.42E-08,5.34E-19,8.06E-19,3.11E-18,3.56E-19,5.02E-10,1.40E-18
2,5.69E-08,4.56E-19,6.94E-19,2.66E-18,3.02E-19,4.45E-10,1.18E-18
2,4.96E-08,3.88E-19,5.96E-19,2.27E-18,2.54E-19,3.88E-10,9.82E-19
2,4.22E-08,3.29E-19,5.11E-19,1.93E-18,2.13E-19,3.31E-10,8.13E-19
2,4.07E-08,2.79E-19,4.40E-19,1.64E-18,1.78E-19,3.20E-10,6.70E-19
2,4.07E-08,2.39E-19,3.83E-19,1.40E-18,1.50E-19,3.20E-10,5.55E-19
2,4.07E-08,2.08E-19,3.39E-19,1.22E-18,1.28E-19,3.20E-10,4.65E-19
2,4.07E-08,1.86E-19,3.08E-19,1.10E-18,1.13E-19,3.20E-10,4.03E-19
2,4.07E-08,1.74E-19,2.91E-19,1.02E-18,1.04E-19,3.20E-10,3.68E-19
2,4.07E-08,1.71E-19,2.86E-19,1.00E-18,1.02E-19,3.19E-10,3.59E-19
2,4.06E-08,1.77E-19,2.95E-19,1.04E-18,1.07E-19,3.19E-10,3.77E-19
2,4.06E-08,1.92E-19,3.16E-19,1.13E-18,1.17E-19,3.19E-10,4.21E-19
2,4.05E-08,2.17E-19,3.51E-19,1.27E-18,1.34E-19,3.18E-10,4.92E-19
2,4.04E-08,2.50E-19,3.98E-19,1.47E-18,1.58E-19,3.18E-10,5.89E-19
2,4.03E-08,2.92E-19,4.58E-19,1.72E-18,1.87E-19,3.17E-10,7.11E-19
2,4.47E-08,3.43E-19,5.31E-19,2.02E-18,2.23E-19,3.50E-10,8.59E-19
2,5.18E-08,4.03E-19,6.17E-19,2.37E-18,2.65E-19,4.06E-10,1.03E-18
2,5.90E-08,4.72E-19,7.16E-19,2.78E-18,3.13E-19,4.61E-10,1.23E-18
2,6.61E-08,5.49E-19,8.27E-19,3.23E-18,3.67E-19,5.16E-10,1.45E-18
2,7.32E-08,6.35E-19,9.52E-19,3.74E-18,4.27E-19,5.71E-10,1.70E-18
2,8.02E-08,7.30E-19,1.09E-18,4.29E-18,4.92E-19,6.25E-10,1.97E-18
2,8.73E-08,8.33E-19,1.24E-18,4.90E-18,5.63E-19,6.79E-10,2.26E-18
2,9.43E-08,9.44E-19,1.40E-18,5.55E-18,6.39E-19,7.32E-10,2.57E-18
2,1.01E-07,1.06E-18,1.58E-18,6.26E-18,7.21E-19,7.85E-10,2.90E-18
2,1.08E-07,1.19E-18,1.77E-18,7.00E-18,8.08E-19,8.37E-10,3.25E-18
2,1.15E-07,1.33E-18,1.97E-18,7.80E-18,9.00E-19,8.88E-10,3.63E-18
2,1.22E-07,1.47E-18,2.19E-18,8.64E-18,9.96E-19,9.39E-10,4.02E-18
2,1.29E-07,1.62E-18,2.42E-18,9.53E-18,1.10E-18,9.90E-10,4.43E-18
2,1.36E-07,1.78E-18,2.66E-18,1.05E-17,1.20E-18,1.04E-09,4.85E-18
2,1.43E-07,1.95E-18,2.92E-18,1.14E-17,1.31E-18,1.09E-09,5.29E-18
2,1.49E-07,2.12E-18,3.19E-18,1.24E-17,1.43E-18,1.14E-09,5.75E-18
2,1.56E-07,2.30E-18,3.47E-18,1.35E-17,1.55E-18,1.18E-09,6.22E-18
2,1.63E-07,2.49E-18,3.77E-18,1.46E-17,1.67E-18,1.23E-09,6.70E-18
2,1.69E-07,2.69E-18,4.08E-18,1.57E-17,1.80E-18,1.28E-09,7.20E-18
2,1.76E-07,2.89E-18,4.41E-18,1.69E-17,1.93E-18,1.32E-09,7.70E-18
2,1.83E-07,3.10E-18,4.75E-18,1.81E-17,2.06E-18,1.37E-09,8.22E-18
2,1.89E-07,3.32E-18,5.10E-18,1.94E-17,2.20E-18,1.41E-09,8.74E-18
2,1.96E-07,3.54E-18,5.47E-18,2.06E-17,2.34E-18,1.45E-09,9.28E-18
2,2.02E-07,3.77E-18,5.85E-18,2.20E-17,2.48E-18,1.50E-09,9.82E-18
2,2.09E-07,4.01E-18,6.24E-18,2.33E-17,2.62E-18,1.54E-09,1.04E-17
2,2.15E-07,4.25E-18,6.65E-18,2.47E-17,2.77E-18,1.58E-09,1.09E-17
2,2.22E-07,4.50E-18,7.07E-18,2.61E-17,2.92E-18,1.62E-09,1.15E-17
2,2.28E-07,4.75E-18,7.51E-18,2.75E-17,3.07E-18,1.66E-09,1.20E-17
2,2.35E-07,5.01E-18,7.96E-18,2.90E-17,3.22E-18,1.69E-09,1.26E-17
2,2.41E-07,5.27E-18,8.43E-18,3.05E-17,3.37E-18,1.73E-09,1.32E-17
2,2.47E-07,5.54E-18,8.91E-18,3.20E-17,3.53E-18,1.76E-09,1.37E-17
2,2.53E-07,5.81E-18,9.40E-18,3.35E-17,3.68E-18,1.80E-09,1.43E-17
2,2.59E-07,6.09E-18,9.91E-18,3.51E-17,3.84E-18,1.83E-09,1.48E-17
2,2.66E-07,6.37E-18,1.04E-17,3.67E-17,4.00E-18,1.87E-09,1.54E-17
2,2.72E-07,6.66E-18,1.10E-17,3.83E-17,4.16E-18,1.90E-09,1.59E-17
2,2.78E-07,6.95E-18,1.15E-17,3.99E-17,4.32E-18,1.93E-09,1.65E-17
2,2.83E-07,7.24E-18,1.21E-17,4.16E-17,4.47E-18,1.96E-09,1.70E-17
2,2.89E-07,7.54E-18,1.26E-17,4.33E-17,4.63E-18,1.99E-09,1.76E-17
2,2.95E-07,7.83E-18,1.32E-17,4.49E-17,4.79E-18,2.01E-09,1.81E-17
2,3.01E-07,8.14E-18,1.38E-17,4.66E-17,4.95E-18,2.04E-09,1.86E-17
2,3.07E-07,8.44E-18,1.44E-17,4.84E-17,5.10E-18,2.06E-09,1.91E-17
2,3.12E-07,8.75E-18,1.50E-17,5.01E-17,5.26E-18,2.09E-09,1.97E-17
2,3.18E-07,9.06E-18,1.57E-17,5.18E-17,5.41E-18,2.11E-09,2.01E-17
2,3.23E-07,9.37E-18,1.63E-17,5.36E-17,5.57E-18,2.13E-09,2.06E-17
2,3.29E-07,9.68E-18,1.70E-17,5.53E-17,5.72E-18,2.16E-09,2.11E-17
2,3.34E-07,9.99E-18,1.76E-17,5.71E-17,5.87E-18,2.18E-09,2.16E-17
2,3.39E-07,1.03E-17,1.83E-17,5.89E-17,6.02E-18,2.19E-09,2.20E-17
2,3.44E-07,1.06E-17,1.90E-17,6.07E-17,6.16E-18,2.21E-09,2.25E-17
2,3.49E-07,1.09E-17,1.97E-17,6.25E-17,6.31E-18,2.23E-09,2.29E-17
2,3.55E-07,1.12E-17,2.04E-17,6.42E-17,6.45E-18,2.25E-09,2.33E-17
2,3.59E-07,1.16E-17,2.11E-17,6.60E-17,6.59E-18,2.26E-09,2.37E-17
