Iterations,Velocity,Newton Energy,Gradient Energy,Gradient Mass Energy,Newton Direction L2,Newton Direction Linf,Newton Direction Mass Norm
2,4.60E-06,4.33E-08,7.43E-08,1.26E-07,2.61E-08,1.70E-08,4.60E-08
2,4.70E-06,4.43E-08,7.57E-08,1.28E-07,2.67E-08,1.72E-08,4.70E-08
2,4.79E-06,4.52E-08,7.70E-08,1.29E-07,2.73E-08,1.73E-08,4.79E-08
2,4.89E-06,4.61E-08,7.83E-08,1.31E-07,2.79E-08,1.75E-08,4.88E-08
2,4.98E-06,4.69E-08,7.94E-08,1.32E-07,2.85E-08,1.76E-08,4.97E-08
2,5.06E-06,4.77E-08,8.04E-08,1.34E-07,2.91E-08,1.77E-08,5.05E-08
2,5.14E-06,4.85E-08,8.14E-08,1.35E-07,2.96E-08,1.77E-08,5.14E-08
2,5.21E-06,4.92E-08,8.23E-08,1.36E-07,3.01E-08,1.80E-08,5.21E-08
2,5.28E-06,4.98E-08,8.30E-08,1.37E-07,3.06E-08,1.84E-08,5.29E-08
2,5.35E-06,5.04E-08,8.37E-08,1.37E-07,3.11E-08,1.88E-08,5.36E-08
2,5.41E-06,5.10E-08,8.43E-08,1.38E-07,3.16E-08,1.93E-08,5.43E-08
2,5.46E-06,5.15E-08,8.48E-08,1.38E-07,3.20E-08,1.97E-08,5.49E-08
2,5.51E-06,5.20E-08,8.52E-08,1.38E-07,3.24E-08,2.01E-08,5.55E-08
2,5.55E-06,5.24E-08,8.55E-08,1.38E-07,3.28E-08,2.05E-08,5.61E-08
2,5.59E-06,5.27E-08,8.57E-08,1.38E-07,3.32E-08,2.09E-08,5.66E-08
2,5.62E-06,5.30E-08,8.58E-08,1.38E-07,3.35E-08,2.14E-08,5.71E-08
2,5.64E-06,5.33E-08,8.58E-08,1.38E-07,3.38E-08,2.18E-08,5.76E-08
2,5.66E-06,5.35E-08,8.57E-08,1.37E-07,3.41E-08,2.22E-08,5.80E-08
2,5.68E-06,5.36E-08,8.56E-08,1.37E-07,3.43E-08,2.25E-08,5.84E-08
2,5.69E-06,5.37E-08,8.53E-08,1.36E-07,3.46E-08,2.29E-08,5.88E-08
2,5.69E-06,5.37E-08,8.50E-08,1.35E-07,3.48E-08,2.33E-08,5.91E-08
2,5.69E-06,5.37E-08,8.45E-08,1.34E-07,3.49E-08,2.36E-08,5.94E-08
2,5.68E-06,5.37E-08,8.40E-08,1.33E-07,3.51E-08,2.40E-08,5.96E-08
2,5.67E-06,5.36E-08,8.34E-08,1.32E-07,3.52E-08,2.43E-08,5.99E-08
2,5.65E-06,5.34E-08,8.27E-08,1.31E-07,3.52E-08,2.46E-08,6.00E-08
2,5.62E-06,5.32E-08,8.20E-08,1.30E-07,3.53E-08,2.49E-08,6.02E-08
2,5.60E-06,5.29E-08,8.11E-08,1.28E-07,3.53E-08,2.52E-08,6.03E-08
2,5.56E-06,5.26E-08,8.02E-08,1.27E-07,3.53E-08,2.55E-08,6.04E-08
2,5.52E-06,5.23E-08,7.93E-08,1.25E-07,3.52E-08,2.57E-08,6.04E-08
2,5.48E-06,5.19E-08,7.82E-08,1.24E-07,3.52E-08,2.59E-08,6.04E-08
2,5.43E-06,5.14E-08,7.71E-08,1.22E-07,3.50E-08,2.61E-08,6.03E-08
2,5.38E-06,5.09E-08,7.60E-08,1.20E-07,3.49E-08,2.63E-08,6.02E-08
2,5.32E-06,5.04E-08,7.47E-08,1.19E-07,3.47E-08,2.64E-08,6.01E-08
2,5.26E-06,4.98E-08,7.35E-08,1.17E-07,3.45E-08,2.65E-08,5.99E-08
2,5.19E-06,4.92E-08,7.21E-08,1.15E-07,3.43E-08,2.66E-08,5.97E-08
2,5.12E-06,4.85E-08,7.08E-08,1.13E-07,3.40E-08,2.67E-08,5.95E-08
2,5.04E-06,4.79E-08,6.94E-08,1.11E-07,3.38E-08,2.67E-08,5.92E-08
2,4.97E-06,4.71E-08,6.79E-08,1.09E-07,3.34E-08,2.67E-08,5.88E-08
2,4.88E-06,4.64E-08,6.64E-08,1.07E-07,3.31E-08,2.67E-08,5.84E-08
2,4.80E-06,4.56E-08,6.49E-08,1.05E-07,3.27E-08,2.66E-08,5.80E-08
2,4.71E-06,4.47E-08,6.33E-08,1.03E-07,3.23E-08,2.65E-08,5.75E-08
2,4.62E-06,4.39E-08,6.18E-08,1.01E-07,3.19E-08,2.64E-08,5.70E-08
2,4.52E-06,4.30E-08,6.01E-08,9.86E-08,3.14E-08,2.62E-08,5.64E-08
2,4.42E-06,4.21E-08,5.85E-08,9.64E-08,3.09E-08,2.61E-08,5.58E-08
2,4.32E-06,4.12E-08,5.69E-08,9.42E-08,3.04E-08,2.58E-08,5.51E-08
2,4.22E-06,4.02E-08,5.52E-08,9.20E-08,2.99E-08,2.56E-08,5.44E-08
2,4.11E-06,3.92E-08,5.35E-08,8.97E-08,2.93E-08,2.53E-08,5.36E-08
2,4.00E-06,3.82E-08,5.19E-08,8.74E-08,2.87E-08,2.49E-08,5.27E-08
2,3.89E-06,3.72E-08,5.02E-08,8.51E-08,2.81E-08,2.46E-08,5.19E-08
2,3.78E-06,3.62E-08,4.85E-08,8.28E-08,2.75E-08,2.42E-08,5.09E-08
2,3.67E-06,3.51E-08,4.68E-08,8.04E-08,2.68E-08,2.38E-08,4.99E-08
2,3.55E-06,3.40E-08,4.51E-08,7.81E-08,2.62E-08,2.33E-08,4.89E-08
2,3.43E-06,3.30E-08,4.34E-08,7.57E-08,2.55E-08,2.28E-08,4.78E-08
2,3.31E-06,3.19E-08,4.17E-08,7.33E-08,2.47E-08,2.23E-08,4.66E-08
2,3.19E-06,3.08E-08,4.01E-08,7.09E-08,2.40E-08,2.17E-08,4.54E-08
2,3.07E-06,2.97E-08,3.84E-08,6.84E-08,2.32E-08,2.11E-08,4.42E-08
2,2.95E-06,2.85E-08,3.68E-08,6.60E-08,2.25E-08,2.05E-08,4.29E-08
2,2.82E-06,2.74E-08,3.51E-08,6.35E-08,2.17E-08,1.98E-08,4.16E-08
2,2.70E-06,2.63E-08,3.35E-08,6.11E-08,2.09E-08,1.91E-08,4.02E-08
2,2.57E-06,2.52E-08,3.19E-08,5.86E-08,2.01E-08,1.84E-08,3.87E-08
2,2.45E-06,2.40E-08,3.04E-08,5.61E-08,1.92E-08,1.77E-08,3.73E-08
2,2.32E-06,2.29E-08,2.88E-08,5.36E-08,1.84E-08,1.69E-08,3.58E-08
2,2.19E-06,2.18E-08,2.73E-08,5.11E-08,1.75E-08,1.61E-08,3.42E-08
2,2.07E-06,2.06E-08,2.58E-08,4.86E-08,1.67E-08,1.53E-08,3.26E-08
2,1.94E-06,1.95E-08,2.43E-08,4.61E-08,1.58E-08,1.45E-08,3.10E-08
2,1.81E-06,1.84E-08,2.29E-08,4.36E-08,1.50E-08,1.36E-08,2.94E-08
2,1.69E-06,1.73E-08,2.14E-08,4.11E-08,1.41E-08,1.28E-08,2.77E-08
2,1.56E-06,1.62E-08,2.01E-08,3.86E-08,1.32E-08,1.19E-08,2.61E-08
2,1.43E-06,1.52E-08,1.87E-08,3.62E-08,1.24E-08,1.10E-08,2.44E-08
2,1.30E-06,1.41E-08,1.74E-08,3.38E-08,1.15E-08,1.00E-08,2.27E-08
2,1.18E-06,1.31E-08,1.62E-08,3.14E-08,1.07E-08,9.09E-09,2.10E-08
2,1.05E-06,1.21E-08,1.50E-08,2.91E-08,9.85E-09,8.14E-09,1.94E-08
2,9.23E-07,1.12E-08,1.39E-08,2.69E-08,9.06E-09,7.18E-09,1.78E-08
2,7.97E-07,1.03E-08,1.28E-08,2.48E-08,8.30E-09,6.22E-09,1.62E-08
2,6.91E-07,9.47E-09,1.19E-08,2.29E-08,7.59E-09,5.45E-09,1.48E-08
2,6.93E-07,8.72E-09,1.10E-08,2.11E-08,6.94E-09,5.46E-09,1.34E-08
2,6.93E-07,8.09E-09,1.03E-08,1.96E-08,6.38E-09,5.46E-09,1.22E-08
2,6.93E-07,7.58E-09,9.71E-09,1.84E-08,5.92E-09,5.45E-09,1.12E-08
2,6.93E-07,7.22E-09,9.31E-09,1.75E-08,5.61E-09,5.44E-09,1.06E-08
2,6.91E-07,7.04E-09,9.11E-09,1.71E-08,5.44E-09,5.43E-09,1.02E-08
2,6.89E-07,7.04E-09,9.11E-09,1.71E-08,5.45E-09,5.41E-09,1.02E-08
2,6.86E-07,7.23E-09,9.31E-09,1.75E-08,5.62E-09,5.39E-09,1.06E-08
2,6.83E-07,7.58E-09,9.69E-09,1.84E-08,5.94E-09,5.37E-09,1.13E-08
2,6.79E-07,8.07E-09,1.02E-08,1.96E-08,6.38E-09,5.35E-09,1.23E-08
2,6.74E-07,8.68E-09,1.09E-08,2.11E-08,6.92E-09,5.33E-09,1.34E-08
2,6.83E-07,9.38E-09,1.17E-08,2.28E-08,7.53E-09,5.34E-09,1.47E-08
2,8.02E-07,1.01E-08,1.26E-08,2.46E-08,8.19E-09,6.25E-09,1.61E-08
2,9.19E-07,1.10E-08,1.36E-08,2.66E-08,8.89E-09,7.15E-09,1.76E-08
2,1.04E-06,1.18E-08,1.46E-08,2.87E-08,9.61E-09,8.02E-09,1.91E-08
2,1.15E-06,1.27E-08,1.57E-08,3.09E-08,1.03E-08,8.88E-09,2.06E-08
2,1.26E-06,1.36E-08,1.68E-08,3.31E-08,1.11E-08,9.72E-09,2.21E-08
2,1.38E-06,1.45E-08,1.79E-08,3.53E-08,1.18E-08,1.05E-08,2.36E-08
2,1.49E-06,1.54E-08,1.91E-08,3.75E-08,1.26E-08,1.13E-08,2.51E-08
2,1.60E-06,1.64E-08,2.03E-08,3.98E-08,1.33E-08,1.21E-08,2.66E-08
2,1.71E-06,1.73E-08,2.15E-08,4.21E-08,1.41E-08,1.28E-08,2.80E-08
2,1.82E-06,1.82E-08,2.27E-08,4.43E-08,1.48E-08,1.36E-08,2.95E-08
2,1.92E-06,1.92E-08,2.39E-08,4.65E-08,1.55E-08,1.43E-08,3.08E-08
2,2.03E-06,2.01E-08,2.52E-08,4.88E-08,1.62E-08,1.49E-08,3.22E-08
2,2.13E-06,2.10E-08,2.64E-08,5.10E-08,1.69E-08,1.56E-08,3.35E-08
2,2.24E-06,2.19E-08,2.77E-08,5.31E-08,1.75E-08,1.62E-08,3.48E-08
2,2.34E-06,2.28E-08,2.90E-08,5.53E-08,1.82E-08,1.67E-08,3.60E-08
2,2.44E-06,2.37E-08,3.02E-08,5.74E-08,1.88E-08,1.73E-08,3.71E-08
2,2.54E-06,2.46E-08,3.15E-08,5.95E-08,1.94E-08,1.78E-08,3.83E-08
2,2.63E-06,2.54E-08,3.28E-08,6.16E-08,2.00E-08,1.83E-08,3.93E-08
2,2.73E-06,2.63E-08,3.41E-08,6.36E-08,2.06E-08,1.88E-08,4.04E-08
2,2.82E-06,2.71E-08,3.53E-08,6.56E-08,2.12E-08,1.92E-08,4.13E-08
2,2.91E-06,2.80E-08,3.66E-08,6.76E-08,2.17E-08,1.96E-08,4.23E-08
2,3.00E-06,2.88E-08,3.79E-08,6.95E-08,2.22E-08,2.00E-08,4.31E-08
2,3.09E-06,2.95E-08,3.91E-08,7.14E-08,2.27E-08,2.03E-08,4.39E-08
2,3.17E-06,3.03E-08,4.03E-08,7.32E-08,2.32E-08,2.06E-08,4.47E-08
2,3.25E-06,3.11E-08,4.16E-08,7.50E-08,2.36E-08,2.09E-08,4.54E-08
2,3.33E-06,3.18E-08,4.28E-08,7.68E-08,2.41E-08,2.11E-08,4.61E-08
2,3.41E-06,3.25E-08,4.40E-08,7.85E-08,2.45E-08,2.13E-08,4.67E-08
2,3.48E-06,3.32E-08,4.52E-08,8.02E-08,2.48E-08,2.15E-08,4.72E-08
2,3.55E-06,3.38E-08,4.63E-08,8.18E-08,2.52E-08,2.16E-08,4.78E-08
2,3.62E-06,3.44E-08,4.75E-08,8.34E-08,2.55E-08,2.18E-08,4.82E-08
2,3.69E-06,3.51E-08,4.86E-08,8.49E-08,2.58E-08,2.19E-08,4.86E-08
2,3.75E-06,3.56E-08,4.97E-08,8.64E-08,2.61E-08,2.19E-08,4.90E-08
2,3.81E-06,3.62E-08,5.08E-08,8.79E-08,2.64E-08,2.20E-08,4.93E-08
2,3.87E-06,3.67E-08,5.18E-08,8.93E-08,2.66E-08,2.20E-08,4.96E-08
2,3.92E-06,3.72E-08,5.28E-08,9.07E-08,2.68E-08,2.20E-08,4.98E-08
2,3.97E-06,3.77E-08,5.38E-08,9.20E-08,2.70E-08,2.19E-08,5.00E-08
2,4.02E-06,3.81E-08,5.47E-08,9.32E-08,2.72E-08,2.19E-08,5.02E-08
2,4.07E-06,3.85E-08,5.56E-08,9.44E-08,2.73E-08,2.18E-08,5.03E-08
2,4.11E-06,3.89E-08,5.65E-08,9.56E-08,2.74E-08,2.17E-08,5.03E-08
2,4.15E-06,3.93E-08,5.73E-08,9.67E-08,2.75E-08,2.16E-08,5.04E-08
2,4.18E-06,3.96E-08,5.81E-08,9.77E-08,2.76E-08,2.14E-08,5.04E-08
2,4.21E-06,3.99E-08,5.88E-08,9.87E-08,2.76E-08,2.12E-08,5.03E-08
2,4.24E-06,4.01E-08,5.95E-08,9.97E-08,2.77E-08,2.11E-08,5.02E-08
2,4.27E-06,4.03E-08,6.02E-08,1.01E-07,2.77E-08,2.09E-08,5.01E-08
2,4.29E-06,4.05E-08,6.08E-08,1.01E-07,2.77E-08,2.06E-08,5.00E-08
2,4.30E-06,4.07E-08,6.13E-08,1.02E-07,2.76E-08,2.04E-08,4.98E-08
2,4.32E-06,4.08E-08,6.18E-08,1.03E-07,2.76E-08,2.02E-08,4.96E-08
2,4.33E-06,4.09E-08,6.22E-08,1.03E-07,2.75E-08,1.99E-08,4.93E-08
2,4.33E-06,4.10E-08,6.26E-08,1.04E-07,2.74E-08,1.96E-08,4.91E-08
2,4.33E-06,4.10E-08,6.30E-08,1.04E-07,2.72E-08,1.93E-08,4.88E-08
2,4.33E-06,4.10E-08,6.33E-08,1.05E-07,2.71E-08,1.90E-08,4.84E-08
2,4.33E-06,4.09E-08,6.35E-08,1.05E-07,2.69E-08,1.87E-08,4.81E-08
2,4.32E-06,4.08E-08,6.37E-08,1.06E-07,2.68E-08,1.84E-08,4.77E-08
2,4.31E-06,4.07E-08,6.38E-08,1.06E-07,2.66E-08,1.81E-08,4.73E-08
2,4.30E-06,4.06E-08,6.39E-08,1.06E-07,2.63E-08,1.78E-08,4.69E-08
2,4.28E-06,4.04E-08,6.39E-08,1.06E-07,2.61E-08,1.75E-08,4.64E-08
2,4.26E-06,4.02E-08,6.38E-08,1.06E-07,2.58E-08,1.71E-08,4.60E-08
2,4.23E-06,3.99E-08,6.37E-08,1.06E-07,2.56E-08,1.68E-08,4.55E-08
2,4.20E-06,3.96E-08,6.35E-08,1.06E-07,2.53E-08,1.64E-08,4.50E-08
2,4.17E-06,3.93E-08,6.33E-08,1.05E-07,2.50E-08,1.61E-08,4.44E-08
2,4.13E-06,3.90E-08,6.30E-08,1.05E-07,2.47E-08,1.57E-08,4.39E-08
2,4.10E-06,3.86E-08,6.27E-08,1.05E-07,2.43E-08,1.54E-08,4.33E-08
2,4.05E-06,3.82E-08,6.23E-08,1.04E-07,2.40E-08,1.50E-08,4.27E-08
2,4.01E-06,3.78E-08,6.18E-08,1.04E-07,2.36E-08,1.47E-08,4.21E-08
2,3.96E-06,3.73E-08,6.13E-08,1.03E-07,2.33E-08,1.45E-08,4.14E-08
2,3.91E-06,3.68E-08,6.08E-08,1.02E-07,2.29E-08,1.44E-08,4.08E-08
2,3.86E-06,3.63E-08,6.01E-08,1.01E-07,2.25E-08,1.44E-08,4.01E-08
2,3.80E-06,3.58E-08,5.95E-08,1.00E-07,2.21E-08,1.43E-08,3.94E-08
2,3.74E-06,3.52E-08,5.88E-08,9.94E-08,2.17E-08,1.41E-08,3.87E-08
2,3.68E-06,3.46E-08,5.80E-08,9.83E-08,2.12E-08,1.40E-08,3.80E-08
2,3.61E-06,3.40E-08,5.72E-08,9.71E-08,2.08E-08,1.39E-08,3.73E-08
2,3.55E-06,3.34E-08,5.63E-08,9.59E-08,2.04E-08,1.37E-08,3.66E-08
2,3.48E-06,3.27E-08,5.54E-08,9.46E-08,1.99E-08,1.35E-08,3.58E-08
2,3.41E-06,3.21E-08,5.44E-08,9.32E-08,1.94E-08,1.33E-08,3.51E-08
2,3.33E-06,3.14E-08,5.34E-08,9.17E-08,1.90E-08,1.31E-08,3.43E-08
2,3.26E-06,3.07E-08,5.24E-08,9.01E-08,1.85E-08,1.29E-08,3.35E-08
2,3.18E-06,3.00E-08,5.13E-08,8.85E-08,1.80E-08,1.27E-08,3.27E-08
2,3.10E-06,2.92E-08,5.02E-08,8.68E-08,1.76E-08,1.24E-08,3.19E-08
2,3.03E-06,2.85E-08,4.91E-08,8.50E-08,1.71E-08,1.22E-08,3.11E-08
2,2.95E-06,2.77E-08,4.79E-08,8.32E-08,1.66E-08,1.19E-08,3.03E-08
2,2.87E-06,2.69E-08,4.67E-08,8.13E-08,1.61E-08,1.16E-08,2.95E-08
2,2.78E-06,2.61E-08,4.54E-08,7.94E-08,1.56E-08,1.13E-08,2.86E-08
2,2.70E-06,2.53E-08,4.42E-08,7.73E-08,1.52E-08,1.10E-08,2.78E-08
2,2.61E-06,2.45E-08,4.29E-08,7.53E-08,1.47E-08,1.07E-08,2.70E-08
2,2.53E-06,2.37E-08,4.16E-08,7.32E-08,1.42E-08,1.04E-08,2.62E-08
2,2.44E-06,2.29E-08,4.02E-08,7.10E-08,1.37E-08,1.01E-08,2.53E-08
2,2.36E-06,2.21E-08,3.89E-08,6.88E-08,1.32E-08,9.78E-09,2.45E-08
2,2.27E-06,2.13E-08,3.75E-08,6.66E-08,1.27E-08,9.45E-09,2.37E-08
2,2.18E-06,2.05E-08,3.62E-08,6.43E-08,1.23E-08,9.11E-09,2.28E-08
2,2.10E-06,1.97E-08,3.48E-08,6.21E-08,1.18E-08,8.78E-09,2.20E-08
2,2.01E-06,1.89E-08,3.34E-08,5.97E-08,1.13E-08,8.44E-09,2.12E-08
2,1.92E-06,1.80E-08,3.20E-08,5.74E-08,1.09E-08,8.09E-09,2.04E-08
2,1.84E-06,1.72E-08,3.06E-08,5.51E-08,1.04E-08,7.75E-09,1.96E-08
2,1.75E-06,1.64E-08,2.93E-08,5.27E-08,9.95E-09,7.40E-09,1.88E-08
2,1.67E-06,1.56E-08,2.79E-08,5.04E-08,9.51E-09,7.06E-09,1.80E-08
2,1.58E-06,1.49E-08,2.65E-08,4.80E-08,9.07E-09,6.72E-09,1.72E-08
2,1.50E-06,1.41E-08,2.52E-08,4.57E-08,8.64E-09,6.38E-09,1.64E-08
2,1.42E-06,1.33E-08,2.38E-08,4.33E-08,8.22E-09,6.04E-09,1.56E-08
2,1.34E-06,1.26E-08,2.25E-08,4.10E-08,7.81E-09,5.70E-09,1.49E-08
2,1.26E-06,1.19E-08,2.12E-08,3.87E-08,7.40E-09,5.37E-09,1.42E-08
2,1.18E-06,1.11E-08,1.99E-08,3.64E-08,7.01E-09,5.05E-09,1.34E-08
2,1.11E-06,1.04E-08,1.87E-08,3.42E-08,6.62E-09,4.73E-09,1.27E-08
2,1.03E-06,9.74E-09,1.74E-08,3.20E-08,6.25E-09,4.41E-09,1.20E-08
2,9.63E-07,9.07E-09,1.62E-08,2.98E-08,5.88E-09,4.11E-09,1.14E-08
2,8.94E-07,8.42E-09,1.50E-08,2.77E-08,5.53E-09,3.90E-09,1.07E-08
2,8.26E-07,7.79E-09,1.39E-08,2.56E-08,5.18E-09,3.72E-09,1.01E-08
2,7.61E-07,7.18E-09,1.28E-08,2.36E-08,4.85E-09,3.54E-09,9.44E-09
2,6.98E-07,6.59E-09,1.17E-08,2.17E-08,4.52E-09,3.37E-09,8.83E-09
2,6.39E-07,6.02E-09,1.07E-08,1.98E-08,4.21E-09,3.19E-09,8.24E-09
2,5.82E-07,5.48E-09,9.68E-09,1.80E-08,3.91E-09,3.02E-09,7.67E-09
2,5.26E-07,4.96E-09,8.72E-09,1.62E-08,3.62E-09,2.85E-09,7.12E-09
2,4.74E-07,4.47E-09,7.81E-09,1.45E-08,3.34E-09,2.68E-09,6.59E-09
2,4.23E-07,4.00E-09,6.94E-09,1.30E-08,3.07E-09,2.52E-09,6.08E-09
2,3.76E-07,3.56E-09,6.12E-09,1.14E-08,2.82E-09,2.35E-09,5.58E-09
2,3.30E-07,3.14E-09,5.35E-09,1.00E-08,2.57E-09,2.19E-09,5.11E-09
2,2.89E-07,2.75E-09,4.63E-09,8.67E-09,2.33E-09,2.02E-09,4.65E-09
2,2.50E-07,2.39E-09,3.96E-09,7.43E-09,2.11E-09,1.86E-09,4.21E-09
2,2.14E-07,2.05E-09,3.34E-09,6.27E-09,1.89E-09,1.70E-09,3.79E-09
2,1.82E-07,1.74E-09,2.77E-09,5.21E-09,1.69E-09,1.54E-09,3.38E-09
2,1.52E-07,1.46E-09,2.25E-09,4.25E-09,1.49E-09,1.38E-09,2.99E-09
2,1.24E-07,1.20E-09,1.79E-09,3.38E-09,1.30E-09,1.22E-09,2.61E-09
2,1.00E-07,9.77E-10,1.38E-09,2.62E-09,1.12E-09,1.06E-09,2.25E-09
2,7.93E-08,7.76E-10,1.03E-09,1.96E-09,9.40E-10,9.08E-10,1.90E-09
2,6.07E-08,5.99E-10,7.32E-10,1.40E-09,7.71E-10,7.52E-10,1.56E-09
2,4.47E-08,4.45E-10,4.88E-10,9.36E-10,6.07E-10,5.97E-10,1.23E-09
2,3.11E-08,3.12E-10,2.97E-10,5.76E-10,4.47E-10,4.43E-10,9.06E-10
2,1.92E-08,1.94E-10,1.57E-10,3.10E-10,2.90E-10,2.89E-10,5.90E-10
2,8.77E-09,8.91E-11,6.20E-11,1.24E-10,1.36E-10,1.36E-10,2.77E-10
2,1.02E-09,1.09E-11,8.21E-12,1.48E-11,1.61E-11,1.59E-11,3.24E-11
2,1.08E-08,1.10E-10,7.85E-11,1.57E-10,1.68E-10,1.67E-10,3.41E-10
2,2.14E-08,2.16E-10,1.81E-10,3.54E-10,3.20E-10,3.18E-10,6.49E-10
2,3.32E-08,3.33E-10,3.28E-10,6.33E-10,4.73E-10,4.68E-10,9.60E-10
2,4.70E-08,4.67E-10,5.24E-10,1.00E-09,6.29E-10,6.18E-10,1.27E-09
2,6.29E-08,6.19E-10,7.70E-10,1.47E-09,7.87E-10,7.67E-10,1.59E-09
2,8.11E-08,7.92E-10,1.07E-09,2.02E-09,9.49E-10,9.15E-10,1.92E-09
2,1.02E-07,9.88E-10,1.41E-09,2.67E-09,1.12E-09,1.06E-09,2.25E-09
2,1.25E-07,1.21E-09,1.81E-09,3.41E-09,1.29E-09,1.21E-09,2.59E-09
2,1.51E-07,1.45E-09,2.25E-09,4.23E-09,1.47E-09,1.36E-09,2.94E-09
2,1.79E-07,1.72E-09,2.74E-09,5.14E-09,1.65E-09,1.50E-09,3.30E-09
2,2.10E-07,2.00E-09,3.28E-09,6.14E-09,1.84E-09,1.65E-09,3.68E-09
2,2.43E-07,2.32E-09,3.85E-09,7.21E-09,2.04E-09,1.79E-09,4.06E-09
2,2.79E-07,2.65E-09,4.47E-09,8.35E-09,2.24E-09,1.94E-09,4.45E-09
2,3.17E-07,3.01E-09,5.13E-09,9.57E-09,2.45E-09,2.08E-09,4.86E-09
2,3.57E-07,3.38E-09,5.83E-09,1.09E-08,2.67E-09,2.23E-09,5.28E-09
2,4.00E-07,3.78E-09,6.57E-09,1.22E-08,2.90E-09,2.37E-09,5.72E-09
2,4.45E-07,4.20E-09,7.34E-09,1.36E-08,3.13E-09,2.51E-09,6.16E-09
2,4.92E-07,4.63E-09,8.14E-09,1.51E-08,3.38E-09,2.66E-09,6.62E-09
2,5.40E-07,5.09E-09,8.98E-09,1.66E-08,3.63E-09,2.80E-09,7.09E-09
2,5.90E-07,5.56E-09,9.84E-09,1.82E-08,3.88E-09,2.95E-09,7.57E-09
2,6.42E-07,6.04E-09,1.07E-08,1.98E-08,4.15E-09,3.09E-09,8.06E-09
2,6.95E-07,6.55E-09,1.17E-08,2.14E-08,4.42E-09,3.23E-09,8.56E-09
2,7.49E-07,7.06E-09,1.26E-08,2.31E-08,4.70E-09,3.38E-09,9.08E-09
2,8.06E-07,7.59E-09,1.36E-08,2.48E-08,4.99E-09,3.52E-09,9.60E-09
2,8.64E-07,8.13E-09,1.45E-08,2.66E-08,5.28E-09,3.67E-09,1.01E-08
2,9.23E-07,8.68E-09,1.55E-08,2.83E-08,5.58E-09,3.85E-09,1.07E-08
2,9.82E-07,9.25E-09,1.66E-08,3.01E-08,5.88E-09,4.10E-09,1.12E-08
2,1.04E-06,9.82E-09,1.76E-08,3.19E-08,6.19E-09,4.34E-09,1.18E-08
2,1.10E-06,1.04E-08,1.86E-08,3.37E-08,6.51E-09,4.59E-09,1.23E-08
2,1.17E-06,1.10E-08,1.97E-08,3.55E-08,6.82E-09,4.85E-09,1.29E-08
2,1.23E-06,1.16E-08,2.07E-08,3.73E-08,7.15E-09,5.10E-09,1.35E-08
2,1.30E-06,1.22E-08,2.18E-08,3.91E-08,7.48E-09,5.35E-09,1.41E-08
2,1.36E-06,1.28E-08,2.28E-08,4.09E-08,7.81E-09,5.60E-09,1.46E-08
2,1.43E-06,1.34E-08,2.39E-08,4.27E-08,8.14E-09,5.85E-09,1.52E-08
2,1.49E-06,1.40E-08,2.49E-08,4.45E-08,8.48E-09,6.09E-09,1.58E-08
2,1.56E-06,1.46E-08,2.60E-08,4.62E-08,8.82E-09,6.34E-09,1.64E-08
2,1.62E-06,1.52E-08,2.70E-08,4.80E-08,9.16E-09,6.58E-09,1.70E-08
2,1.69E-06,1.58E-08,2.80E-08,4.97E-08,9.51E-09,6.81E-09,1.75E-08
2,1.75E-06,1.64E-08,2.91E-08,5.13E-08,9.85E-09,7.04E-09,1.81E-08
2,1.82E-06,1.70E-08,3.01E-08,5.30E-08,1.02E-08,7.27E-09,1.87E-08
2,1.88E-06,1.76E-08,3.11E-08,5.46E-08,1.05E-08,7.49E-09,1.93E-08
2,1.94E-06,1.82E-08,3.21E-08,5.61E-08,1.09E-08,7.70E-09,1.98E-08
2,2.00E-06,1.88E-08,3.30E-08,5.76E-08,1.12E-08,7.91E-09,2.04E-08
2,2.06E-06,1.94E-08,3.40E-08,5.91E-08,1.16E-08,8.11E-09,2.10E-08
2,2.12E-06,1.99E-08,3.49E-08,6.05E-08,1.19E-08,8.30E-09,2.15E-08
2,2.18E-06,2.05E-08,3.58E-08,6.19E-08,1.22E-08,8.48E-09,2.21E-08
2,2.24E-06,2.10E-08,3.67E-08,6.32E-08,1.26E-08,8.65E-09,2.26E-08
2,2.30E-06,2.16E-08,3.75E-08,6.44E-08,1.29E-08,8.81E-09,2.31E-08
2,2.35E-06,2.21E-08,3.83E-08,6.56E-08,1.32E-08,8.97E-09,2.36E-08
2,2.41E-06,2.26E-08,3.91E-08,6.68E-08,1.36E-08,9.11E-09,2.42E-08
2,2.46E-06,2.31E-08,3.99E-08,6.79E-08,1.39E-08,9.24E-09,2.47E-08
2,2.51E-06,2.36E-08,4.06E-08,6.89E-08,1.42E-08,9.36E-09,2.51E-08
2,2.56E-06,2.41E-08,4.13E-08,6.99E-08,1.45E-08,9.47E-09,2.56E-08
2,2.61E-06,2.46E-08,4.20E-08,7.08E-08,1.48E-08,9.57E-09,2.61E-08
2,2.65E-06,2.50E-08,4.26E-08,7.16E-08,1.51E-08,9.65E-09,2.65E-08
2,2.70E-06,2.54E-08,4.32E-08,7.24E-08,1.54E-08,9.73E-09,2.70E-08
2,2.74E-06,2.58E-08,4.38E-08,7.31E-08,1.57E-08,9.79E-09,2.74E-08
2,2.78E-06,2.62E-08,4.43E-08,7.38E-08,1.60E-08,9.84E-09,2.78E-08
